aired_at,duration,client_name,channel_name,city_name,campaign_name,brand_name,video_path,thumbnail_path
2015-12-13T14:13:48:000000Z,30.00,"Idea Cellular Limited","Zee TV",Delhi,"Idea_3G900 Launch",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/DL/662TH5JNIWII_194348_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/DL/662TH5JNIWII_194348_30.jpg
2015-12-23T18:15:38:000000Z,10.00,"Ascent Meditech Limited","Zee Cinema",DTH,"Ascent Meditech",Flamingo,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZC/MA/5LSP5VY3JPLC_234538_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZC/MA/5LSP5VY3JPLC_234538_10.jpg
2015-12-09T07:45:01:000000Z,25.00,"Rosario Cosmetics Pvt Ltd","Zee News",DTH,"Rosario Cosmetics","Rosario Cosmetics",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/MA/200X25I8VGK3_131501_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/MA/200X25I8VGK3_131501_25.jpg
2015-12-10T07:47:13:000000Z,30.00,"BBC World","Zee TV","Uttar Pradesh","BBC Dunia-Test","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/UR/553CNXMTDFTF_131713_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/UR/553CNXMTDFTF_131713_30.jpg
2015-12-18T06:20:13:000000Z,20.00,"Johnson And Johnson Limited","Zee TV","North East","FFW India Film","Clean and Clear Foaming Wash",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/GW/1BNQLNHHTEZR_115013_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/GW/1BNQLNHHTEZR_115013_20.jpg
2015-12-08T08:50:06:000000Z,30.00,"Parle Products Pvt Ltd","Zee TV",Gujarat,"JACK2    ",KrackJack,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/AM/2Q2NUUY3UNP9_142006_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/AM/2Q2NUUY3UNP9_142006_30.jpg
2015-12-04T06:25:38:000000Z,20.00,"G and G Group","Zee News",Kolkata,"G and G Group","G and G Group",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/KO/48L364LSGE4E_115538_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/KO/48L364LSGE4E_115538_20.jpg
2015-12-04T04:16:45:000000Z,20.00,"Richfeel Health and Beauty Pvt Ltd","Zee News",Mumbai,Richfeel,Richfeel,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/MU/4FN7X2N6FEBP_094645_19.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/MU/4FN7X2N6FEBP_094645_19.jpg
2015-12-02T13:08:10:000000Z,5.00,"Planet Nutrition Pvt. Ltd.","Zee Cinema",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZC/MA/6CWCD373GC7W_183810_5.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZC/MA/6CWCD373GC7W_183810_5.jpg
2015-12-09T15:26:06:000000Z,15.00,"Harsh Enterprises",IBN7,Gujarat,"Harsh Enterprises","Harsh Enterprises",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/AM/5YN4PU6JRHEX_205606_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/AM/5YN4PU6JRHEX_205606_15.jpg
2015-12-04T05:23:48:000000Z,15.00,"Dabur India Ltd.","Zee TV",Bihar,"Anmol Jasmine Hair Oil","Dabur Anmol Jasmine Hair Oil",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/PT/P23TTDOG48EJ_105348_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/PT/P23TTDOG48EJ_105348_15.jpg
2015-12-01T12:41:51:000000Z,10.00,"India News 360",IBN7,UP,"India News 360","India News 360",http://amagicloud.s3.amazonaws.com/archive/2015-12-01/IB/KP/81CQJTQ6OLGH_181151_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/IB/KP/81CQJTQ6OLGH_181151_10.jpg
2015-12-01T15:20:02:000000Z,10.00,"Weber Stephen Barbecue Products India Private Limited","Zee News",DTH,"Weber Stephen","Weber Stephen Barbecue Products",http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZN/MA/734SOBR00N8A_205002_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZN/MA/734SOBR00N8A_205002_10.jpg
2015-12-08T08:14:00:000000Z,10.00,"Gopinath Patil Parsik Janata Sahakari Bank Limited",IBN7,Maharashtra,"GP Parsik Bank","Gopinath Patil Parsik Janata Sahakari Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/IB/MU/1T4VO64UNG1Z_134400_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/IB/MU/1T4VO64UNG1Z_134400_10.jpg
2015-12-16T13:11:58:000000Z,10.00,"Nova Dairy","Zee News",MPCG,"Nova Dairy","Nova Dairy",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZN/BH/4DNF4IALAE39_184158_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZN/BH/4DNF4IALAE39_184158_10.jpg
2015-12-19T08:49:40:000000Z,20.00,"Britannia Industries Ltd.","Zee TV",Bihar,"Marie Rs 5 Dec15-Jan16 TV activity","Britannia Marie Gold",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZT/PT/6SV60B8DC7PQ_141940_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZT/PT/6SV60B8DC7PQ_141940_20.jpg
2015-12-05T07:15:10:000000Z,20.00,"G and G Group","Zee News",DTH,"G and G Group","G and G Group",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/48L364OMZTQO_124510_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/48L364OMZTQO_124510_20.jpg
2015-12-23T17:10:34:000000Z,10.00,"Marvellous India Pvt. Ltd.","Zee News","West Bengal","Marvellous_Chiraj Appliances","Jaipan Water Heater",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/KO/UP2SGWC35OS8_224034_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/KO/UP2SGWC35OS8_224034_10.jpg
2015-12-09T08:23:33:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News","Jammu Kashmir","Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/SG/1MK39I7068F0_135333_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/SG/1MK39I7068F0_135333_10.jpg
2015-12-12T09:16:49:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Orissa,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZN/BU/1MK39I7YZ3TA_144649_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZN/BU/1MK39I7YZ3TA_144649_10.jpg
2015-12-20T04:12:38:000000Z,10.00,"Technoculture Building Solutions Pvt.Ltd","Zee News","West Bengal","TechnoCulture_WB Feed","Vastu Vihar",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/KO/5AVZS28Q2DCU_094238_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/KO/5AVZS28Q2DCU_094238_10.jpg
2015-12-16T07:17:37:000000Z,20.00,"Canary Apparels Pvt Ltd.",IBN7,"Uttar Pradesh","Canary London","Canary Apparels Pvt Ltd.",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/IB/UR/2MW1R3UZ8SZ3_124737_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/IB/UR/2MW1R3UZ8SZ3_124737_20.jpg
2015-12-03T14:48:21:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee TV",WestBengal,"LP_Range Sachet","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZT/KO/7LQX8MUJWING_201821_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZT/KO/7LQX8MUJWING_201821_10.jpg
2015-12-07T12:54:18:000000Z,30.00,"Idea Cellular Limited",IBN7,Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/IB/DL/3CW2B5DV2MDK_182418_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/IB/DL/3CW2B5DV2MDK_182418_30.jpg
2015-12-18T14:50:18:000000Z,30.00,"Incepta Pharmaceuticals Limited","Zee Bangla",Bangladesh,"Rozen 28","Rozen 28",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZA/BD/XEM521RJW312_202018_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZA/BD/XEM521RJW312_202018_30.jpg
2015-12-18T11:57:21:000000Z,20.00,"Johnson And Johnson Limited","Zee TV",Bihar,"HDay Plan_Rev",Benadryl,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/PT/6TKFEN4MSZLM_172721_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/PT/6TKFEN4MSZLM_172721_20.jpg
2015-12-09T17:19:33:000000Z,10.00,"Planet Nutrition Pvt. Ltd.","Zee News",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/MA/6CWCD35ZRHWE_224933_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/MA/6CWCD35ZRHWE_224933_10.jpg
2015-12-16T15:54:33:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZB/MA/6IH72M12VPAL_212433_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZB/MA/6IH72M12VPAL_212433_20.jpg
2015-12-21T09:20:31:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Rajasthan,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/JP/2DD28JJLD69T_145031_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/JP/2DD28JJLD69T_145031_20.jpg
2015-12-23T14:12:16:000000Z,10.00,"Vicco Laboratories",IBN7,"Uttar Pradesh","Vicco Labs","Vicco Turmeric",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/UR/LEOLSSBSD2UW_194216_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/UR/LEOLSSBSD2UW_194216_10.jpg
2015-12-18T10:11:11:000000Z,30.00,"Idea Cellular Limited",IBN7,Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/IB/DL/7LUF2SS1KAFG_154111_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/IB/DL/7LUF2SS1KAFG_154111_30.jpg
2015-12-21T06:17:32:000000Z,10.00,"Nova and Company","Zee TV","Madhya Pradesh","Nova Cream","Nova Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/BH/1YK6GR7IW4FB_114732_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/BH/1YK6GR7IW4FB_114732_10.jpg
2015-12-05T15:55:00:000000Z,10.00,"Pfizer Limited",IBN7,Delhi,Pfizer_Becosule,Becosule,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/DL/6WBV66FMROOW_212500_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/DL/6WBV66FMROOW_212500_10.jpg
2015-12-23T11:50:13:000000Z,20.00,"Parle Products Pvt Ltd","Zee TV",Gujarat,"JACK2    ",KrackJack,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/AM/1NCN2PV41BH1_172013_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/AM/1NCN2PV41BH1_172013_20.jpg
2015-12-18T10:21:44:000000Z,20.00,"Padam Motors Pvt. Ltd.","Zee News",PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/LD/45M69LIMO1EO_155144_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/LD/45M69LIMO1EO_155144_20.jpg
2015-12-11T04:53:53:000000Z,15.00,"Harsh Enterprises",IBN7,Gujarat,"Harsh Enterprises","Harsh Enterprises",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/IB/AM/5YN4PU6JRHEX_102353_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/IB/AM/5YN4PU6JRHEX_102353_15.jpg
2015-12-09T12:40:54:000000Z,10.00,"Pfizer Limited",IBN7,Delhi,Pfizer_Becosule,Becosule,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/DL/6WBV66FMROOW_181054_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/DL/6WBV66FMROOW_181054_10.jpg
2015-12-04T07:18:05:000000Z,15.00,"ITC Limited","Zee TV",Orissa,"ITC_Savlon Soap","Savlon Soap",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/BU/7KAN8IA0V3EW_124805_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/BU/7KAN8IA0V3EW_124805_15.jpg
2015-12-07T16:49:36:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee Cinema",Maharashtra,"Range Sachet","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZC/MU/3EQJLW1K73R6_221936_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZC/MU/3EQJLW1K73R6_221936_10.jpg
2015-12-14T12:16:59:000000Z,25.00,"Sanghvi Foods Private Limited","Zee TV",Mumbai,"Sanghvi Foods","Silver Coin Atta",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/MA/3DI2HU0WX9YG_174659_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/MA/3DI2HU0WX9YG_174659_25.jpg
2015-12-16T02:56:08:000000Z,10.00,"Ratnesh International","Zee News",DTH,"Ratnesh International","Ratnesh International",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZN/MA/2JA0JL5ABF9G_082608_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZN/MA/2JA0JL5ABF9G_082608_10.jpg
2015-12-02T12:27:49:000000Z,30.00,"Parle Products Pvt Ltd","Zee TV",Gujarat,"JACK2    ",KrackJack,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/AM/2Q2NUUY3UNP9_175749_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/AM/2Q2NUUY3UNP9_175749_30.jpg
2015-12-08T13:10:33:000000Z,5.00,"Planet Nutrition Pvt. Ltd.","Zee Cinema",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/MA/6CWCD373GC7W_184033_5.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/MA/6CWCD373GC7W_184033_5.jpg
2015-12-20T12:54:17:000000Z,15.00,"Jumboking Foods Pvt Ltd","Zee News",DTH,"Jumboking Foods_Bonus","Jumboking Foods",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/MA/5Y58QZCQT5LU_182417_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZN/MA/5Y58QZCQT5LU_182417_15.jpg
2015-12-06T07:13:09:000000Z,20.00,"The Saraswat Cooperative Bank Ltd.",IBN7,Mumbai,"Saraswat Bank_KWIK LAP","Sarswat cooperative Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/IB/MU/45CC684PZZPH_124309_19.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/IB/MU/45CC684PZZPH_124309_19.jpg
2015-12-14T15:26:51:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Chattisgarh,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/RP/8CYE6DWQP5G8_205651_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/RP/8CYE6DWQP5G8_205651_15.jpg
2015-12-21T08:17:32:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Punjab,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/LD/8CYE6DW7LD4V_134732_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/LD/8CYE6DW7LD4V_134732_15.jpg
2015-12-05T07:23:11:000000Z,10.00,"Mantora Oil Products Ltd.",IBN7,"Uttar Pradesh","Bawarchi Oil","Bawarchi Sarnso Active Oil",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/KP/7X91251LQM33_125311_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/KP/7X91251LQM33_125311_10.jpg
2015-12-23T03:45:29:000000Z,30.00,"Idea Cellular Limited",IBN7,Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/DL/88I05ONW998T_091529_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/DL/88I05ONW998T_091529_30.jpg
2015-12-07T07:24:40:000000Z,30.00,"BBC World",IBN7,"Uttar Pradesh","BBC Dunia","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/IB/KP/1Z2RPX20D8F0_125440_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/IB/KP/1Z2RPX20D8F0_125440_30.jpg
2015-12-03T09:01:39:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee Cinema",WestBengal,"LP_Range Sachet ","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZC/KO/6OS0MX00BOJN_143139_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZC/KO/6OS0MX00BOJN_143139_10.jpg
2015-12-19T06:48:31:000000Z,20.00,"Johnson And Johnson Limited","Zee TV","North East","FFW India Film","Clean and Clear Foaming Wash",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZT/GW/3DA9IUV4RKMV_121831_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZT/GW/3DA9IUV4RKMV_121831_20.jpg
2015-12-17T14:25:41:000000Z,20.00,"Starck Impex Pvt Ltd","Zee News",DTH,"Starck Impex","Quick Step",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/MA/8HO7P5M1PDPR_195541_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/MA/8HO7P5M1PDPR_195541_20.jpg
2015-12-04T12:42:48:000000Z,10.00,"Amagi Media Labs Pvt Ltd","Zee Cinema",DTH,"Amagi Filler_Zee Cinema",Amagi,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZC/MA/8MKS358FD20B_181248_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZC/MA/8MKS358FD20B_181248_10.jpg
2015-12-10T07:52:25:000000Z,25.00,"Rosario Cosmetics Pvt Ltd","Zee Cinema",Delhi,"Rosario Cosmetics","HYGIA 24H Protection",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZC/DL/200X25KN805U_132225_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZC/DL/200X25KN805U_132225_25.jpg
2015-12-08T09:57:56:000000Z,10.00,"Nova and Company","Zee TV","Madhya Pradesh","Nova Cream","Nova Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/BH/1YK6GR7IW4FB_152756_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/BH/1YK6GR7IW4FB_152756_10.jpg
2015-12-17T12:01:52:000000Z,10.00,"LOreal India Pvt. Ltd.","Zee Cinema",Maharashtra,"LP_Range Sachet ","LOREAL PARIS",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/MU/6OS0MWXVUAC0_173152_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/MU/6OS0MWXVUAC0_173152_10.jpg
2015-12-07T06:22:48:000000Z,10.00,"Muntaha Foods Pvt Ltd","Zee News",UP,"Muntaha Foods","Ground Fresh Masalay",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/KP/4QBPDHEWFA12_115248_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/KP/4QBPDHEWFA12_115248_10.jpg
2015-12-10T14:46:52:000000Z,30.00,"Idea Cellular Limited","Zee Cinema",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZC/DL/88I05ONW998T_201652_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZC/DL/88I05ONW998T_201652_30.jpg
2015-12-13T09:08:08:000000Z,20.00,"DNS Bank","Zee News",Maharashtra,"DNS Bank","DNS Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/MU/6V1E3E88ILWR_143808_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/MU/6V1E3E88ILWR_143808_20.jpg
2015-12-19T08:49:16:000000Z,10.00,"Nova Dairy","Zee News",MPCG,"Nova Dairy","Nova Dairy",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZN/BH/4DNF4IALAE39_141916_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZN/BH/4DNF4IALAE39_141916_10.jpg
2015-12-22T08:44:20:000000Z,10.00,"Technoculture Building Solutions Pvt.Ltd","Zee News",Jharkhand,"TechnoCulture_Vastu Vihar","Vastu Vihar",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZN/RA/5S51YO15W7NH_141420_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZN/RA/5S51YO15W7NH_141420_10.jpg
2015-12-03T05:44:17:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZB/MA/6IH72M12VPAL_111417_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZB/MA/6IH72M12VPAL_111417_20.jpg
2015-12-10T17:22:14:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News","Jammu Kashmir","Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/SG/1MK39I7068F0_225214_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZN/SG/1MK39I7068F0_225214_10.jpg
2015-12-21T05:24:14:000000Z,25.00,"Vini Cosmetics Pvt. Ltd.","Zee TV",Maharashtra,"Glam Up","Glam Up",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/MU/3UPYWXXPZJKC_105414_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/MU/3UPYWXXPZJKC_105414_25.jpg
2015-12-11T05:24:38:000000Z,20.00,"Emami Ltd.","Zee TV","Madhya Pradesh",Emami_Boroplus,"Boroplus Antiseptic Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZT/BH/519WXG0AG6HJ_105438_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZT/BH/519WXG0AG6HJ_105438_20.jpg
2015-12-05T08:53:45:000000Z,10.00,"Amagi Media Labs Pvt Ltd",IBN7,"All India DTH","Amagi Filler_IBN7","Amagi Media",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/MA/2YKTJJBDSBOZ_142345_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/IB/MA/2YKTJJBDSBOZ_142345_10.jpg
2015-12-05T04:53:56:000000Z,30.00,"WOW Marketing","Zee News",Punjab,"WOW Marketing","WOW Marketing",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/70APPOH01H8G_102356_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/70APPOH01H8G_102356_30.jpg
2015-12-09T06:40:34:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News","Jammu Kashmir","Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/SG/1MK39I7068F0_121034_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZN/SG/1MK39I7068F0_121034_10.jpg
2015-12-04T15:14:14:000000Z,30.00,"Johnson And Johnson Limited","Zee Cinema","West Bengal","JNJ Baby Cream_ZC","Baby Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZC/KO/8WK30DAMLRA3_204414_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZC/KO/8WK30DAMLRA3_204414_30.jpg
2015-12-08T12:27:05:000000Z,30.00,"BBC World","Zee TV","Uttar Pradesh","BBC Dunia","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/KP/1Z2RPX20D8F0_175705_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZT/KP/1Z2RPX20D8F0_175705_30.jpg
2015-12-15T06:49:36:000000Z,30.00,"Johnson And Johnson Limited","Zee TV","West Bengal","JNJ Baby Cream New Pack","Baby Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZT/KO/2GJZW14DLQ8I_121936_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZT/KO/2GJZW14DLQ8I_121936_30.jpg
2015-12-03T12:41:25:000000Z,20.00,"Richfeel Health and Beauty Pvt Ltd","Zee News",Mumbai,Richfeel,Richfeel,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZN/MU/4FN7X2N6FEBP_181125_19.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZN/MU/4FN7X2N6FEBP_181125_19.jpg
2015-12-07T06:17:10:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Orissa,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/BU/1MK39I7YZ3TA_114710_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/BU/1MK39I7YZ3TA_114710_10.jpg
2015-12-21T13:20:46:000000Z,10.00,"Marvellous India Pvt. Ltd.","Zee News","West Bengal","Marvellous_Chiraj Appliances","Jaipan Water Heater",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/KO/UP2SGWC35OS8_185046_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/KO/UP2SGWC35OS8_185046_10.jpg
2015-12-08T17:58:56:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Cinema",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/MA/6IH72M12VPAL_232856_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/MA/6IH72M12VPAL_232856_20.jpg
